Nom_Action;Prim_key;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
Vinci;FR0000125486DGp180504;DGp;FR0000125486;18-05-04;84.36;84.7;1099191
Vinci;FR0000125486DGp180507;DGp;FR0000125486;18-05-07;84.62;85.1;569048
Vinci;FR0000125486DGp180508;DGp;FR0000125486;18-05-08;84.92;84.76;1094454
Vinci;FR0000125486DGp180509;DGp;FR0000125486;18-05-09;84.7;85.16;1012757
Vinci;FR0000125486DGp180510;DGp;FR0000125486;18-05-10;84.98;85.58;672237
Vinci;FR0000125486DGp180511;DGp;FR0000125486;18-05-11;85.56;85.54;853596
Vinci;FR0000125486DGp180514;DGp;FR0000125486;18-05-14;85.48;85.78;782016
Vinci;FR0000125486DGp180515;DGp;FR0000125486;18-05-15;85.58;85.12;1152207
Vinci;FR0000125486DGp180516;DGp;FR0000125486;18-05-16;84.84;85.4;957036
Vinci;FR0000125486DGp180517;DGp;FR0000125486;18-05-17;85.08;85.7;1143247
Vinci;FR0000125486DGp180518;DGp;FR0000125486;18-05-18;85.7;86.94;2769390
Vinci;FR0000125486DGp180521;DGp;FR0000125486;18-05-21;86.92;86.92;724479
Vinci;FR0000125486DGp180522;DGp;FR0000125486;18-05-22;87.0;87.26;1165751
Vinci;FR0000125486DGp180523;DGp;FR0000125486;18-05-23;86.96;85.84;1612525
Vinci;FR0000125486DGp180524;DGp;FR0000125486;18-05-24;86.08;85.7;1032886
Vinci;FR0000125486DGp180525;DGp;FR0000125486;18-05-25;86.04;85.7;1331670
Vinci;FR0000125486DGp180528;DGp;FR0000125486;18-05-28;86.24;85.72;764543
Vinci;FR0000125486DGp180529;DGp;FR0000125486;18-05-29;84.94;84.06;1670872
Vinci;FR0000125486DGp180530;DGp;FR0000125486;18-05-30;84.18;84.1;1638422
Vinci;FR0000125486DGp180531;DGp;FR0000125486;18-05-31;84.3;83.72;1789138
Vinci;FR0000125486DGp180601;DGp;FR0000125486;18-06-01;84.36;84.98;1261742
Vinci;FR0000125486DGp180604;DGp;FR0000125486;18-06-04;85.44;85.34;895144
Vinci;FR0000125486DGp180605;DGp;FR0000125486;18-06-05;85.22;84.92;880952
Vinci;FR0000125486DGp180606;DGp;FR0000125486;18-06-06;84.96;84.96;1111582
Vinci;FR0000125486DGp180607;DGp;FR0000125486;18-06-07;85.28;84.62;886634
Vinci;FR0000125486DGp180608;DGp;FR0000125486;18-06-08;84.16;84.32;1157669
Vinci;FR0000125486DGp180611;DGp;FR0000125486;18-06-11;84.32;84.46;1363373
Vinci;FR0000125486DGp180612;DGp;FR0000125486;18-06-12;84.94;84.08;1138989
Vinci;FR0000125486DGp180613;DGp;FR0000125486;18-06-13;84.32;84.0;1051470
Vinci;FR0000125486DGp180614;DGp;FR0000125486;18-06-14;83.54;85.8;1651187
Vinci;FR0000125486DGp180615;DGp;FR0000125486;18-06-15;85.96;85.04;2396375
Vinci;FR0000125486DGp180618;DGp;FR0000125486;18-06-18;84.88;83.98;1148826
Vinci;FR0000125486DGp180619;DGp;FR0000125486;18-06-19;83.22;84.5;1604273
Vinci;FR0000125486DGp180620;DGp;FR0000125486;18-06-20;84.82;83.96;1187321
Vinci;FR0000125486DGp180621;DGp;FR0000125486;18-06-21;84.16;82.48;1490876
Vinci;FR0000125486DGp180622;DGp;FR0000125486;18-06-22;82.94;83.22;1366400
Vinci;FR0000125486DGp180625;DGp;FR0000125486;18-06-25;82.78;82.16;990298
Vinci;FR0000125486DGp180626;DGp;FR0000125486;18-06-26;82.46;82.6;880075
Vinci;FR0000125486DGp180627;DGp;FR0000125486;18-06-27;82.3;82.56;1170518
Vinci;FR0000125486DGp180628;DGp;FR0000125486;18-06-28;82.16;81.72;1436333
Vinci;FR0000125486DGp180629;DGp;FR0000125486;18-06-29;82.5;82.36;1587964
Vinci;FR0000125486DGp180702;DGp;FR0000125486;18-07-02;81.54;81.42;1189434
Vinci;FR0000125486DGp180703;DGp;FR0000125486;18-07-03;81.76;83.0;1536955
Vinci;FR0000125486DGp180704;DGp;FR0000125486;18-07-04;83.08;83.42;710321
Vinci;FR0000125486DGp180705;DGp;FR0000125486;18-07-05;83.64;84.5;1343755
Vinci;FR0000125486DGp180706;DGp;FR0000125486;18-07-06;84.62;84.76;1011556
Vinci;FR0000125486DGp180709;DGp;FR0000125486;18-07-09;85.08;85.24;969492
Vinci;FR0000125486DGp180710;DGp;FR0000125486;18-07-10;85.5;85.8;923106
Vinci;FR0000125486DGp180711;DGp;FR0000125486;18-07-11;85.2;85.28;1093555
Vinci;FR0000125486DGp180712;DGp;FR0000125486;18-07-12;85.6;86.22;1067951
Vinci;FR0000125486DGp180713;DGp;FR0000125486;18-07-13;86.32;85.66;952939
Vinci;FR0000125486DGp180716;DGp;FR0000125486;18-07-16;85.74;86.1;668645
Vinci;FR0000125486DGp180717;DGp;FR0000125486;18-07-17;86.04;86.24;759550
Vinci;FR0000125486DGp180718;DGp;FR0000125486;18-07-18;86.42;85.5;959852
Vinci;FR0000125486DGp180719;DGp;FR0000125486;18-07-19;85.24;84.58;1063282
Vinci;FR0000125486DGp180720;DGp;FR0000125486;18-07-20;84.56;84.34;1519076
Vinci;FR0000125486DGp180723;DGp;FR0000125486;18-07-23;84.28;84.1;636729
Vinci;FR0000125486DGp180724;DGp;FR0000125486;18-07-24;84.5;84.9;1208103
Vinci;FR0000125486DGp180725;DGp;FR0000125486;18-07-25;84.94;84.06;1247176
Vinci;FR0000125486DGp180726;DGp;FR0000125486;18-07-26;83.76;84.54;1427005
Vinci;FR0000125486DGp180727;DGp;FR0000125486;18-07-27;86.96;87.36;1762499
Vinci;FR0000125486DGp180730;DGp;FR0000125486;18-07-30;87.0;86.12;953893
Vinci;FR0000125486DGp180731;DGp;FR0000125486;18-07-31;86.44;86.0;1187217
Vinci;FR0000125486DGp180801;DGp;FR0000125486;18-08-01;85.98;84.54;1056199
Vinci;FR0000125486DGp180802;DGp;FR0000125486;18-08-02;84.24;83.52;1378897
Vinci;FR0000125486DGp180803;DGp;FR0000125486;18-08-03;83.72;84.44;867917
Vinci;FR0000125486DGp180806;DGp;FR0000125486;18-08-06;84.48;84.12;648803
Vinci;FR0000125486DGp180807;DGp;FR0000125486;18-08-07;84.3;84.86;673093
Vinci;FR0000125486DGp180808;DGp;FR0000125486;18-08-08;84.96;84.62;639194
Vinci;FR0000125486DGp180809;DGp;FR0000125486;18-08-09;84.52;84.5;571236
Vinci;FR0000125486DGp180810;DGp;FR0000125486;18-08-10;83.96;83.16;1487617
Vinci;FR0000125486DGp180813;DGp;FR0000125486;18-08-13;83.18;83.12;1059898
Vinci;FR0000125486DGp180814;DGp;FR0000125486;18-08-14;83.3;83.18;813613
Vinci;FR0000125486DGp180815;DGp;FR0000125486;18-08-15;83.36;81.44;1280649
Vinci;FR0000125486DGp180816;DGp;FR0000125486;18-08-16;81.76;81.22;1415378
Vinci;FR0000125486DGp180817;DGp;FR0000125486;18-08-17;81.16;81.92;1171465
Vinci;FR0000125486DGp180820;DGp;FR0000125486;18-08-20;82.08;82.0;857921
Vinci;FR0000125486DGp180821;DGp;FR0000125486;18-08-21;81.7;83.0;777762
Vinci;FR0000125486DGp180822;DGp;FR0000125486;18-08-22;82.96;83.24;835691
Vinci;FR0000125486DGp180823;DGp;FR0000125486;18-08-23;83.38;83.24;658979
Vinci;FR0000125486DGp180824;DGp;FR0000125486;18-08-24;83.06;83.1;621991
Vinci;FR0000125486DGp180827;DGp;FR0000125486;18-08-27;83.4;83.6;536842
Vinci;FR0000125486DGp180828;DGp;FR0000125486;18-08-28;83.68;83.1;772759
Vinci;FR0000125486DGp180829;DGp;FR0000125486;18-08-29;83.26;83.6;690433
Vinci;FR0000125486DGp180830;DGp;FR0000125486;18-08-30;83.72;83.66;1027399
Vinci;FR0000125486DGp180831;DGp;FR0000125486;18-08-31;83.6;82.56;1543118
Vinci;FR0000125486DGp180903;DGp;FR0000125486;18-09-03;82.2;82.12;637072
Vinci;FR0000125486DGp180904;DGp;FR0000125486;18-09-04;82.24;81.1;1167046
Vinci;FR0000125486DGp180905;DGp;FR0000125486;18-09-05;80.84;79.46;1594497
Vinci;FR0000125486DGp180906;DGp;FR0000125486;18-09-06;80.06;80.4;1726724
Vinci;FR0000125486DGp180907;DGp;FR0000125486;18-09-07;80.68;80.24;1092254
Vinci;FR0000125486DGp180910;DGp;FR0000125486;18-09-10;80.16;80.9;857060
Vinci;FR0000125486DGp180911;DGp;FR0000125486;18-09-11;81.02;80.96;755647
Vinci;FR0000125486DGp180912;DGp;FR0000125486;18-09-12;80.86;80.76;938101
Vinci;FR0000125486DGp180913;DGp;FR0000125486;18-09-13;80.6;80.5;920872
Vinci;FR0000125486DGp180914;DGp;FR0000125486;18-09-14;80.98;80.72;937747
Vinci;FR0000125486DGp180917;DGp;FR0000125486;18-09-17;80.34;80.58;830764
Vinci;FR0000125486DGp180918;DGp;FR0000125486;18-09-18;80.76;81.8;1108432
Vinci;FR0000125486DGp180919;DGp;FR0000125486;18-09-19;81.74;80.82;970684
Vinci;FR0000125486DGp180920;DGp;FR0000125486;18-09-20;80.98;81.86;1233146
Vinci;FR0000125486DGp180921;DGp;FR0000125486;18-09-21;81.88;83.0;3552921
Vinci;FR0000125486DGp180924;DGp;FR0000125486;18-09-24;82.5;81.56;1163129
Vinci;FR0000125486DGp180925;DGp;FR0000125486;18-09-25;81.5;82.16;868280
Vinci;FR0000125486DGp180926;DGp;FR0000125486;18-09-26;82.28;82.2;1183192
Vinci;FR0000125486DGp180927;DGp;FR0000125486;18-09-27;81.78;82.4;917591
Vinci;FR0000125486DGp180928;DGp;FR0000125486;18-09-28;82.02;82.02;1194769
Vinci;FR0000125486DGp181001;DGp;FR0000125486;18-10-01;82.36;82.0;680417
Vinci;FR0000125486DGp181002;DGp;FR0000125486;18-10-02;81.48;81.24;872782
Vinci;FR0000125486DGp181003;DGp;FR0000125486;18-10-03;81.36;81.5;900728
Vinci;FR0000125486DGp181004;DGp;FR0000125486;18-10-04;81.12;80.96;981821
Vinci;FR0000125486DGp181005;DGp;FR0000125486;18-10-05;80.9;80.84;916974
Vinci;FR0000125486DGp181008;DGp;FR0000125486;18-10-08;80.5;80.2;936621
Vinci;FR0000125486DGp181009;DGp;FR0000125486;18-10-09;80.3;79.54;1081010
Vinci;FR0000125486DGp181010;DGp;FR0000125486;18-10-10;79.84;78.9;1421893
Vinci;FR0000125486DGp181011;DGp;FR0000125486;18-10-11;78.12;77.56;1916660
Vinci;FR0000125486DGp181012;DGp;FR0000125486;18-10-12;78.02;77.04;1605852
Vinci;FR0000125486DGp181015;DGp;FR0000125486;18-10-15;77.04;77.14;1295571
Vinci;FR0000125486DGp181016;DGp;FR0000125486;18-10-16;77.16;78.72;1123878
Vinci;FR0000125486DGp181017;DGp;FR0000125486;18-10-17;78.82;78.44;1097920
Vinci;FR0000125486DGp181018;DGp;FR0000125486;18-10-18;78.34;78.04;1027251
Vinci;FR0000125486DGp181019;DGp;FR0000125486;18-10-19;78.04;77.64;2131234
Vinci;FR0000125486DGp181022;DGp;FR0000125486;18-10-22;77.96;76.72;1195131
Vinci;FR0000125486DGp181023;DGp;FR0000125486;18-10-23;75.5;74.46;2077496
Vinci;FR0000125486DGp181024;DGp;FR0000125486;18-10-24;76.68;77.22;2675790
Vinci;FR0000125486DGp181025;DGp;FR0000125486;18-10-25;77.1;78.34;1566604
Vinci;FR0000125486DGp181026;DGp;FR0000125486;18-10-26;77.68;77.44;1995350
Vinci;FR0000125486DGp181029;DGp;FR0000125486;18-10-29;75.12;77.88;998384
Vinci;FR0000125486DGp181030;DGp;FR0000125486;18-10-30;78.02;78.54;1722387
Vinci;FR0000125486DGp181031;DGp;FR0000125486;18-10-31;78.98;78.88;1858222
Vinci;FR0000125486DGp181101;DGp;FR0000125486;18-11-01;78.92;78.68;919318
Vinci;FR0000125486DGp181102;DGp;FR0000125486;18-11-02;79.6;77.94;1117261
Vinci;FR0000125486DGp181105;DGp;FR0000125486;18-11-05;78.12;78.34;752338
Vinci;FR0000125486DGp181106;DGp;FR0000125486;18-11-06;78.04;77.44;819529
Vinci;FR0000125486DGp181107;DGp;FR0000125486;18-11-07;77.88;79.32;1034589
Vinci;FR0000125486DGp181108;DGp;FR0000125486;18-11-08;79.28;78.56;779907
Vinci;FR0000125486DGp181109;DGp;FR0000125486;18-11-09;78.16;78.84;1010969
Vinci;FR0000125486DGp181112;DGp;FR0000125486;18-11-12;79.08;78.02;777119
Vinci;FR0000125486DGp181113;DGp;FR0000125486;18-11-13;78.38;78.2;953896
Vinci;FR0000125486DGp181114;DGp;FR0000125486;18-11-14;77.84;78.22;1044117
Vinci;FR0000125486DGp181115;DGp;FR0000125486;18-11-15;78.84;77.38;1161162
Vinci;FR0000125486DGp181116;DGp;FR0000125486;18-11-16;77.6;77.1;1179890
Vinci;FR0000125486DGp181119;DGp;FR0000125486;18-11-19;77.66;76.8;956508
Vinci;FR0000125486DGp181120;DGp;FR0000125486;18-11-20;76.7;76.38;1125240
Vinci;FR0000125486DGp181121;DGp;FR0000125486;18-11-21;76.66;77.02;1134360
Vinci;FR0000125486DGp181122;DGp;FR0000125486;18-11-22;76.76;76.62;791656
Vinci;FR0000125486DGp181123;DGp;FR0000125486;18-11-23;76.68;76.86;780809
Vinci;FR0000125486DGp181126;DGp;FR0000125486;18-11-26;77.26;78.54;1319495
Vinci;FR0000125486DGp181127;DGp;FR0000125486;18-11-27;78.38;78.16;1068490
Vinci;FR0000125486DGp181128;DGp;FR0000125486;18-11-28;78.74;77.96;1107078
Vinci;FR0000125486DGp181129;DGp;FR0000125486;18-11-29;78.46;77.58;985253
Vinci;FR0000125486DGp181130;DGp;FR0000125486;18-11-30;77.96;77.1;1646434
Vinci;FR0000125486DGp181203;DGp;FR0000125486;18-12-03;78.32;75.4;2086704
Vinci;FR0000125486DGp181204;DGp;FR0000125486;18-12-04;76.14;76.66;1464955
Vinci;FR0000125486DGp181205;DGp;FR0000125486;18-12-05;76.04;74.66;1289965
Vinci;FR0000125486DGp181206;DGp;FR0000125486;18-12-06;73.58;70.98;2541701
Vinci;FR0000125486DGp181207;DGp;FR0000125486;18-12-07;71.24;72.68;1821018
Vinci;FR0000125486DGp181210;DGp;FR0000125486;18-12-10;72.54;71.66;1679373
Vinci;FR0000125486DGp181211;DGp;FR0000125486;18-12-11;72.2;73.7;1809049
Vinci;FR0000125486DGp181212;DGp;FR0000125486;18-12-12;73.38;74.78;1722988
Vinci;FR0000125486DGp181213;DGp;FR0000125486;18-12-13;75.46;74.5;1166551
Vinci;FR0000125486DGp181214;DGp;FR0000125486;18-12-14;73.72;73.52;1260594
Vinci;FR0000125486DGp181217;DGp;FR0000125486;18-12-17;73.28;72.36;1184866
Vinci;FR0000125486DGp181218;DGp;FR0000125486;18-12-18;72.38;71.34;1495296
Vinci;FR0000125486DGp181219;DGp;FR0000125486;18-12-19;71.46;71.6;1237664
Vinci;FR0000125486DGp181220;DGp;FR0000125486;18-12-20;70.76;71.42;1544190
Vinci;FR0000125486DGp181221;DGp;FR0000125486;18-12-21;71.0;71.42;2393620
Vinci;FR0000125486DGp181224;DGp;FR0000125486;18-12-24;71.1;70.5;222408
Vinci;FR0000125486DGp181227;DGp;FR0000125486;18-12-27;70.1;70.64;1321250
Vinci;FR0000125486DGp181228;DGp;FR0000125486;18-12-28;71.0;71.96;936902
Vinci;FR0000125486DGp181231;DGp;FR0000125486;18-12-31;72.68;72.02;402143
Vinci;FR0000125486DGp190102;DGp;FR0000125486;19-01-02;71.26;71.44;1064299
Vinci;FR0000125486DGp190103;DGp;FR0000125486;19-01-03;71.0;71.2;1133551
Vinci;FR0000125486DGp190104;DGp;FR0000125486;19-01-04;71.74;72.58;1223908
Vinci;FR0000125486DGp190107;DGp;FR0000125486;19-01-07;73.06;72.22;824256
Vinci;FR0000125486DGp190108;DGp;FR0000125486;19-01-08;72.26;73.14;1218739
Vinci;FR0000125486DGp190109;DGp;FR0000125486;19-01-09;73.5;72.9;1264200
Vinci;FR0000125486DGp190110;DGp;FR0000125486;19-01-10;72.58;73.08;961147
Vinci;FR0000125486DGp190111;DGp;FR0000125486;19-01-11;73.26;72.98;884837
Vinci;FR0000125486DGp190114;DGp;FR0000125486;19-01-14;72.9;73.04;841454
Vinci;FR0000125486DGp190115;DGp;FR0000125486;19-01-15;73.6;73.46;1249642
Vinci;FR0000125486DGp190116;DGp;FR0000125486;19-01-16;73.88;73.82;1059971
Vinci;FR0000125486DGp190117;DGp;FR0000125486;19-01-17;73.7;74.38;1115701
Vinci;FR0000125486DGp190118;DGp;FR0000125486;19-01-18;74.96;75.42;1535257
Vinci;FR0000125486DGp190121;DGp;FR0000125486;19-01-21;75.3;74.74;659603
Vinci;FR0000125486DGp190122;DGp;FR0000125486;19-01-22;74.68;74.64;842548
Vinci;FR0000125486DGp190123;DGp;FR0000125486;19-01-23;74.4;74.84;1089614
Vinci;FR0000125486DGp190124;DGp;FR0000125486;19-01-24;74.8;75.6;1025929
Vinci;FR0000125486DGp190125;DGp;FR0000125486;19-01-25;76.14;76.84;1201619
Vinci;FR0000125486DGp190128;DGp;FR0000125486;19-01-28;77.1;76.4;992373
Vinci;FR0000125486DGp190129;DGp;FR0000125486;19-01-29;76.5;76.88;1016724
Vinci;FR0000125486DGp190130;DGp;FR0000125486;19-01-30;76.86;76.98;1138960
Vinci;FR0000125486DGp190131;DGp;FR0000125486;19-01-31;77.18;76.88;1191791
Vinci;FR0000125486DGp190201;DGp;FR0000125486;19-02-01;77.0;77.24;1016839
Vinci;FR0000125486DGp190204;DGp;FR0000125486;19-02-04;76.94;76.76;1012317
Vinci;FR0000125486DGp190205;DGp;FR0000125486;19-02-05;77.28;78.02;1272691
Vinci;FR0000125486DGp190206;DGp;FR0000125486;19-02-06;78.0;77.52;1151634
Vinci;FR0000125486DGp190207;DGp;FR0000125486;19-02-07;77.28;76.84;1322479
Vinci;FR0000125486DGp190208;DGp;FR0000125486;19-02-08;76.84;76.2;1479425
Vinci;FR0000125486DGp190211;DGp;FR0000125486;19-02-11;76.88;76.84;1195187
Vinci;FR0000125486DGp190212;DGp;FR0000125486;19-02-12;77.5;78.12;1398586
Vinci;FR0000125486DGp190213;DGp;FR0000125486;19-02-13;78.16;78.84;1282520
Vinci;FR0000125486DGp190214;DGp;FR0000125486;19-02-14;79.44;79.1;1084311
Vinci;FR0000125486DGp190215;DGp;FR0000125486;19-02-15;79.2;80.52;1343474
Vinci;FR0000125486DGp190218;DGp;FR0000125486;19-02-18;80.02;80.46;722366
Vinci;FR0000125486DGp190219;DGp;FR0000125486;19-02-19;80.4;80.28;978979
Vinci;FR0000125486DGp190220;DGp;FR0000125486;19-02-20;80.56;81.04;927837
Vinci;FR0000125486DGp190221;DGp;FR0000125486;19-02-21;81.04;82.06;1134011
Vinci;FR0000125486DGp190222;DGp;FR0000125486;19-02-22;82.0;82.36;976340
Vinci;FR0000125486DGp190225;DGp;FR0000125486;19-02-25;82.26;82.16;846144
Vinci;FR0000125486DGp190226;DGp;FR0000125486;19-02-26;81.82;82.96;915954
Vinci;FR0000125486DGp190227;DGp;FR0000125486;19-02-27;82.64;82.74;931353
Vinci;FR0000125486DGp190228;DGp;FR0000125486;19-02-28;82.32;83.92;1586308
Vinci;FR0000125486DGp190301;DGp;FR0000125486;19-03-01;83.52;83.16;1397608
Vinci;FR0000125486DGp190304;DGp;FR0000125486;19-03-04;83.38;83.52;807752
Vinci;FR0000125486DGp190305;DGp;FR0000125486;19-03-05;83.52;83.78;939390
Vinci;FR0000125486DGp190306;DGp;FR0000125486;19-03-06;83.54;83.68;1032481
Vinci;FR0000125486DGp190307;DGp;FR0000125486;19-03-07;83.88;84.02;1146066
Vinci;FR0000125486DGp190308;DGp;FR0000125486;19-03-08;84.48;84.36;1348049
Vinci;FR0000125486DGp190311;DGp;FR0000125486;19-03-11;84.62;84.82;809933
Vinci;FR0000125486DGp190312;DGp;FR0000125486;19-03-12;84.72;84.04;1040762
Vinci;FR0000125486DGp190313;DGp;FR0000125486;19-03-13;83.64;84.0;1122118
Vinci;FR0000125486DGp190314;DGp;FR0000125486;19-03-14;84.02;85.82;1517301
Vinci;FR0000125486DGp190315;DGp;FR0000125486;19-03-15;85.2;86.28;3738839
Vinci;FR0000125486DGp190318;DGp;FR0000125486;19-03-18;86.1;86.76;1136237
Vinci;FR0000125486DGp190319;DGp;FR0000125486;19-03-19;86.46;85.88;1256930
Vinci;FR0000125486DGp190320;DGp;FR0000125486;19-03-20;85.78;85.84;1392860
Vinci;FR0000125486DGp190321;DGp;FR0000125486;19-03-21;85.68;86.08;980519
Vinci;FR0000125486DGp190322;DGp;FR0000125486;19-03-22;86.08;84.84;1710972
Vinci;FR0000125486DGp190325;DGp;FR0000125486;19-03-25;84.24;84.88;1269249
Vinci;FR0000125486DGp190326;DGp;FR0000125486;19-03-26;84.76;86.04;1351660
Vinci;FR0000125486DGp190327;DGp;FR0000125486;19-03-27;86.4;86.24;1038771
Vinci;FR0000125486DGp190328;DGp;FR0000125486;19-03-28;86.46;85.56;898523
Vinci;FR0000125486DGp190329;DGp;FR0000125486;19-03-29;85.66;86.72;1086686
Vinci;FR0000125486DGp190401;DGp;FR0000125486;19-04-01;87.0;87.5;1322021
Vinci;FR0000125486DGp190402;DGp;FR0000125486;19-04-02;87.9;88.0;1163930
Vinci;FR0000125486DGp190403;DGp;FR0000125486;19-04-03;88.5;89.36;1157972
Vinci;FR0000125486DGp190404;DGp;FR0000125486;19-04-04;88.84;88.86;1047598
Vinci;FR0000125486DGp190405;DGp;FR0000125486;19-04-05;88.78;89.3;1116124
Vinci;FR0000125486DGp190408;DGp;FR0000125486;19-04-08;89.0;88.82;885391
Vinci;FR0000125486DGp190409;DGp;FR0000125486;19-04-09;88.84;88.0;1208536
Vinci;FR0000125486DGp190410;DGp;FR0000125486;19-04-10;88.36;89.44;1432781
Vinci;FR0000125486DGp190411;DGp;FR0000125486;19-04-11;89.36;89.5;1110866
Vinci;FR0000125486DGp190412;DGp;FR0000125486;19-04-12;89.08;89.66;830234
Vinci;FR0000125486DGp190415;DGp;FR0000125486;19-04-15;89.4;89.3;848161
Vinci;FR0000125486DGp190416;DGp;FR0000125486;19-04-16;89.5;89.8;1045349
Vinci;FR0000125486DGp190417;DGp;FR0000125486;19-04-17;89.58;89.68;1159331
Vinci;FR0000125486DGp190418;DGp;FR0000125486;19-04-18;89.8;89.36;1931601
Vinci;FR0000125486DGp190423;DGp;FR0000125486;19-04-23;88.18;88.3;1305599
Vinci;FR0000125486DGp190424;DGp;FR0000125486;19-04-24;89.3;89.9;1603446
Vinci;FR0000125486DGp190425;DGp;FR0000125486;19-04-25;89.8;88.7;1354179
Vinci;FR0000125486DGp190426;DGp;FR0000125486;19-04-26;88.8;89.32;1189868
Vinci;FR0000125486DGp190429;DGp;FR0000125486;19-04-29;88.62;89.2;847286
Vinci;FR0000125486DGp190430;DGp;FR0000125486;19-04-30;89.02;90.02;1466003
Vinci;FR0000125486DGp190502;DGp;FR0000125486;19-05-02;89.6;89.18;1399906
Vinci;FR0000125486DGp190503;DGp;FR0000125486;19-05-03;88.8;88.38;903869
Vinci;FR0000125486DGp190506;DGp;FR0000125486;19-05-06;87.18;87.54;1036860
Vinci;FR0000125486DGp190507;DGp;FR0000125486;19-05-07;87.46;86.62;1283092
Vinci;FR0000125486DGp190508;DGp;FR0000125486;19-05-08;86.44;86.64;1067158
Vinci;FR0000125486DGp190509;DGp;FR0000125486;19-05-09;85.94;85.22;1176942
Vinci;FR0000125486DGp190510;DGp;FR0000125486;19-05-10;85.5;85.84;1275108
Vinci;FR0000125486DGp190513;DGp;FR0000125486;19-05-13;86.0;85.08;1055621
Vinci;FR0000125486DGp190514;DGp;FR0000125486;19-05-14;85.7;87.0;1531475
Vinci;FR0000125486DGp190515;DGp;FR0000125486;19-05-15;87.3;88.38;1406611
Vinci;FR0000125486DGp190516;DGp;FR0000125486;19-05-16;88.34;89.2;1079592
Vinci;FR0000125486DGp190517;DGp;FR0000125486;19-05-17;89.26;89.48;1371948
Vinci;FR0000125486DGp190520;DGp;FR0000125486;19-05-20;89.08;88.92;984146
Vinci;FR0000125486DGp190521;DGp;FR0000125486;19-05-21;89.38;89.4;983271
Vinci;FR0000125486DGp190522;DGp;FR0000125486;19-05-22;89.16;89.42;750034
Vinci;FR0000125486DGp190523;DGp;FR0000125486;19-05-23;88.4;88.42;1066184
Vinci;FR0000125486DGp190524;DGp;FR0000125486;19-05-24;88.5;90.04;1299418
Vinci;FR0000125486DGp190527;DGp;FR0000125486;19-05-27;90.0;90.44;575435
Vinci;FR0000125486DGp190528;DGp;FR0000125486;19-05-28;90.32;89.6;1302647
Vinci;FR0000125486DGp190529;DGp;FR0000125486;19-05-29;88.7;88.08;1084888
Vinci;FR0000125486DGp190530;DGp;FR0000125486;19-05-30;88.48;88.82;577223
Vinci;FR0000125486DGp190531;DGp;FR0000125486;19-05-31;88.12;88.46;1118960
Vinci;FR0000125486DGp190603;DGp;FR0000125486;19-06-03;87.9;88.94;1039572
Vinci;FR0000125486DGp190604;DGp;FR0000125486;19-06-04;88.1;89.24;1082279
Vinci;FR0000125486DGp190605;DGp;FR0000125486;19-06-05;89.56;89.32;905530
Vinci;FR0000125486DGp190606;DGp;FR0000125486;19-06-06;89.42;89.14;979978
Vinci;FR0000125486DGp190607;DGp;FR0000125486;19-06-07;89.1;90.28;916607
Vinci;FR0000125486DGp190610;DGp;FR0000125486;19-06-10;90.3;90.54;473432
Vinci;FR0000125486DGp190611;DGp;FR0000125486;19-06-11;90.24;90.66;815719
Vinci;FR0000125486DGp190612;DGp;FR0000125486;19-06-12;90.02;90.16;933024
Vinci;FR0000125486DGp190613;DGp;FR0000125486;19-06-13;89.92;89.58;1171210
Vinci;FR0000125486DGp190614;DGp;FR0000125486;19-06-14;89.4;89.58;1186698
Vinci;FR0000125486DGp190617;DGp;FR0000125486;19-06-17;89.52;89.9;830133
Vinci;FR0000125486DGp190618;DGp;FR0000125486;19-06-18;89.28;91.6;1735199
Vinci;FR0000125486DGp190619;DGp;FR0000125486;19-06-19;91.5;92.68;1297189
Vinci;FR0000125486DGp190620;DGp;FR0000125486;19-06-20;92.68;92.68;1265428
Vinci;FR0000125486DGp190621;DGp;FR0000125486;19-06-21;92.72;91.04;2619616
Vinci;FR0000125486DGp190624;DGp;FR0000125486;19-06-24;91.2;91.7;1050579
Vinci;FR0000125486DGp190625;DGp;FR0000125486;19-06-25;91.06;92.06;835848
Vinci;FR0000125486DGp190626;DGp;FR0000125486;19-06-26;91.64;90.38;976021
Vinci;FR0000125486DGp190627;DGp;FR0000125486;19-06-27;90.3;89.74;1041383
Vinci;FR0000125486DGp190628;DGp;FR0000125486;19-06-28;89.46;90.06;1437257
Vinci;FR0000125486DGp190701;DGp;FR0000125486;19-07-01;90.5;90.46;981690
Vinci;FR0000125486DGp190702;DGp;FR0000125486;19-07-02;90.36;90.48;1004926
Vinci;FR0000125486DGp190703;DGp;FR0000125486;19-07-03;90.6;92.38;933254
Vinci;FR0000125486DGp190704;DGp;FR0000125486;19-07-04;92.04;92.02;584162
Vinci;FR0000125486DGp190705;DGp;FR0000125486;19-07-05;91.82;91.24;885309
Vinci;FR0000125486DGp190708;DGp;FR0000125486;19-07-08;90.78;90.8;828424
Vinci;FR0000125486DGp190709;DGp;FR0000125486;19-07-09;90.6;90.84;849165
Vinci;FR0000125486DGp190710;DGp;FR0000125486;19-07-10;90.64;90.34;938533
Vinci;FR0000125486DGp190711;DGp;FR0000125486;19-07-11;90.82;89.72;805646
Vinci;FR0000125486DGp190712;DGp;FR0000125486;19-07-12;89.98;91.32;1145524
