;Prim_key;Nom_Action;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
9400;FR0000121261MLp200225;Michelin;MLp;FR0000121261;20-02-25;104.7;101.45;963457
9401;FR0000121261MLp200226;Michelin;MLp;FR0000121261;20-02-26;100.5;101.8;922948
9402;FR0000121261MLp200227;Michelin;MLp;FR0000121261;20-02-27;99.42;99.98;930148
9403;FR0000121261MLp200228;Michelin;MLp;FR0000121261;20-02-28;96.36;96.24;1344735
9404;FR0000121261MLp200302;Michelin;MLp;FR0000121261;20-03-02;97.78;95.68;846448
9405;FR0000121261MLp200303;Michelin;MLp;FR0000121261;20-03-03;96.78;95.92;703725
9406;FR0000121261MLp200304;Michelin;MLp;FR0000121261;20-03-04;96.52;97.18;809475
9407;FR0000121261MLp200305;Michelin;MLp;FR0000121261;20-03-05;97.68;93.52;840252
9408;FR0000121261MLp200306;Michelin;MLp;FR0000121261;20-03-06;91.66;93.2;1026435
9409;FR0000121261MLp200309;Michelin;MLp;FR0000121261;20-03-09;88.0;87.18;1634774
9410;FR0000121261MLp200310;Michelin;MLp;FR0000121261;20-03-10;88.5;85.46;1374572
9411;FR0000121261MLp200311;Michelin;MLp;FR0000121261;20-03-11;86.74;86.06;882301
9412;FR0000121261MLp200312;Michelin;MLp;FR0000121261;20-03-12;81.06;73.58;1831453
9413;FR0000121261MLp200313;Michelin;MLp;FR0000121261;20-03-13;76.68;75.22;986109
9414;FR0000121261MLp200316;Michelin;MLp;FR0000121261;20-03-16;72.0;70.98;1492964
9415;FR0000121261MLp200317;Michelin;MLp;FR0000121261;20-03-17;74.1;73.18;972036
9416;FR0000121261MLp200318;Michelin;MLp;FR0000121261;20-03-18;72.7;71.5;929031
9417;FR0000121261MLp200319;Michelin;MLp;FR0000121261;20-03-19;71.08;72.88;747819
9418;FR0000121261MLp200320;Michelin;MLp;FR0000121261;20-03-20;76.72;75.14;1405861
9419;FR0000121261MLp200323;Michelin;MLp;FR0000121261;20-03-23;71.22;71.24;697357
9420;FR0000121261MLp200324;Michelin;MLp;FR0000121261;20-03-24;73.66;76.34;870055
9421;FR0000121261MLp200325;Michelin;MLp;FR0000121261;20-03-25;78.58;80.36;809252
9422;FR0000121261MLp200326;Michelin;MLp;FR0000121261;20-03-26;77.04;79.86;583738
9423;FR0000121261MLp200327;Michelin;MLp;FR0000121261;20-03-27;77.74;75.96;616645
9424;FR0000121261MLp200330;Michelin;MLp;FR0000121261;20-03-30;76.0;76.48;429519
9425;FR0000121261MLp200331;Michelin;MLp;FR0000121261;20-03-31;77.5;81.06;776075
9426;FR0000121261MLp200401;Michelin;MLp;FR0000121261;20-04-01;79.38;79.84;640670
9427;FR0000121261MLp200402;Michelin;MLp;FR0000121261;20-04-02;80.34;79.08;672409
9428;FR0000121261MLp200403;Michelin;MLp;FR0000121261;20-04-03;78.68;77.88;857918
9429;FR0000121261MLp200406;Michelin;MLp;FR0000121261;20-04-06;79.38;83.12;538676
9430;FR0000121261MLp200407;Michelin;MLp;FR0000121261;20-04-07;85.02;86.06;825194
9431;FR0000121261MLp200408;Michelin;MLp;FR0000121261;20-04-08;88.0;87.9;445753
9432;FR0000121261MLp200409;Michelin;MLp;FR0000121261;20-04-09;89.74;87.04;388060
9433;FR0000121261MLp200410;Michelin;MLp;FR0000121261;20-04-10;89.74;87.04;388060
9434;FR0000121261MLp200413;Michelin;MLp;FR0000121261;20-04-13;89.74;87.04;388060
9435;FR0000121261MLp200414;Michelin;MLp;FR0000121261;20-04-14;88.24;85.02;479195
9436;FR0000121261MLp200415;Michelin;MLp;FR0000121261;20-04-15;84.04;82.2;464711
9437;FR0000121261MLp200416;Michelin;MLp;FR0000121261;20-04-16;82.6;84.26;426408
9438;FR0000121261MLp200417;Michelin;MLp;FR0000121261;20-04-17;85.84;88.66;667321
9439;FR0000121261MLp200420;Michelin;MLp;FR0000121261;20-04-20;88.98;86.94;411874
9440;FR0000121261MLp200421;Michelin;MLp;FR0000121261;20-04-21;85.84;84.66;362597
9441;FR0000121261MLp200422;Michelin;MLp;FR0000121261;20-04-22;85.64;83.78;341972
9442;FR0000121261MLp200423;Michelin;MLp;FR0000121261;20-04-23;83.88;82.24;400657
9443;FR0000121261MLp200424;Michelin;MLp;FR0000121261;20-04-24;80.18;82.4;332224
9444;FR0000121261MLp200427;Michelin;MLp;FR0000121261;20-04-27;84.66;87.88;479490
9445;FR0000121261MLp200428;Michelin;MLp;FR0000121261;20-04-28;86.92;87.52;436368
9446;FR0000121261MLp200429;Michelin;MLp;FR0000121261;20-04-29;87.52;90.12;407656
9447;FR0000121261MLp200430;Michelin;MLp;FR0000121261;20-04-30;91.92;89.1;628536
9448;FR0000121261MLp200501;Michelin;MLp;FR0000121261;20-05-01;91.92;89.1;628536
9449;FR0000121261MLp200504;Michelin;MLp;FR0000121261;20-05-04;85.22;83.82;466664
9450;FR0000121261MLp200505;Michelin;MLp;FR0000121261;20-05-05;85.16;85.76;296974
9451;FR0000121261MLp200506;Michelin;MLp;FR0000121261;20-05-06;86.0;86.46;372266
9452;FR0000121329HOp;Thales;HOp;FR0000121329;----;72.5;69.14;426522
9453;FR0000121329HOp0;Thales;HOp;FR0000121329;----0;67.96;64.6;385185
9454;FR0000121329HOp0320;Thales;HOp;FR0000121329;-03-20;73.5;76.38;494991
9455;FR0000121329HOp0420;Thales;HOp;FR0000121329;-04-20;72.5;69.14;426522
9456;FR0000121329HOp0520;Thales;HOp;FR0000121329;-05-20;64.84;66.36;453985
9457;FR0000121329HOp180312;Thales;HOp;FR0000121329;18-03-12;97.18;97.06;365889
9458;FR0000121329HOp180313;Thales;HOp;FR0000121329;18-03-13;97.1;97.46;412107
9459;FR0000121329HOp180314;Thales;HOp;FR0000121329;18-03-14;97.46;97.0;316890
9460;FR0000121329HOp180315;Thales;HOp;FR0000121329;18-03-15;97.02;97.4;219135
9461;FR0000121329HOp180316;Thales;HOp;FR0000121329;18-03-16;97.18;97.1;561951
9462;FR0000121329HOp180319;Thales;HOp;FR0000121329;18-03-19;96.98;97.1;272330
9463;FR0000121329HOp180320;Thales;HOp;FR0000121329;18-03-20;97.0;96.96;318980
9464;FR0000121329HOp180321;Thales;HOp;FR0000121329;18-03-21;96.82;97.0;221589
9465;FR0000121329HOp180322;Thales;HOp;FR0000121329;18-03-22;96.56;96.76;394087
9466;FR0000121329HOp180323;Thales;HOp;FR0000121329;18-03-23;96.1;96.2;359375
9467;FR0000121329HOp180326;Thales;HOp;FR0000121329;18-03-26;96.5;96.34;288937
9468;FR0000121329HOp180327;Thales;HOp;FR0000121329;18-03-27;97.48;97.6;317474
9469;FR0000121329HOp180328;Thales;HOp;FR0000121329;18-03-28;97.26;99.3;486800
9470;FR0000121329HOp180329;Thales;HOp;FR0000121329;18-03-29;99.3;98.94;365438
9471;FR0000121329HOp180403;Thales;HOp;FR0000121329;18-04-03;98.44;99.66;442287
9472;FR0000121329HOp180404;Thales;HOp;FR0000121329;18-04-04;99.74;98.92;388683
9473;FR0000121329HOp180405;Thales;HOp;FR0000121329;18-04-05;100.0;99.0;303691
9474;FR0000121329HOp180406;Thales;HOp;FR0000121329;18-04-06;98.88;100.2;359728
9475;FR0000121329HOp180409;Thales;HOp;FR0000121329;18-04-09;100.2;101.3;281161
9476;FR0000121329HOp180410;Thales;HOp;FR0000121329;18-04-10;101.65;101.55;260604
9477;FR0000121329HOp180411;Thales;HOp;FR0000121329;18-04-11;101.0;101.65;254882
9478;FR0000121329HOp180412;Thales;HOp;FR0000121329;18-04-12;101.7;101.2;295475
9479;FR0000121329HOp180413;Thales;HOp;FR0000121329;18-04-13;101.75;101.4;174417
9480;FR0000121329HOp180416;Thales;HOp;FR0000121329;18-04-16;101.4;101.7;167626
9481;FR0000121329HOp180417;Thales;HOp;FR0000121329;18-04-17;101.9;102.75;290108
9482;FR0000121329HOp180418;Thales;HOp;FR0000121329;18-04-18;103.0;103.6;196825
9483;FR0000121329HOp180419;Thales;HOp;FR0000121329;18-04-19;103.5;103.0;276826
9484;FR0000121329HOp180420;Thales;HOp;FR0000121329;18-04-20;103.1;103.4;221738
9485;FR0000121329HOp180423;Thales;HOp;FR0000121329;18-04-23;103.2;103.75;231344
9486;FR0000121329HOp180424;Thales;HOp;FR0000121329;18-04-24;104.05;104.35;274895
9487;FR0000121329HOp180425;Thales;HOp;FR0000121329;18-04-25;103.8;102.2;380492
9488;FR0000121329HOp180426;Thales;HOp;FR0000121329;18-04-26;102.35;103.2;243681
9489;FR0000121329HOp180427;Thales;HOp;FR0000121329;18-04-27;103.2;104.25;165352
9490;FR0000121329HOp180430;Thales;HOp;FR0000121329;18-04-30;104.1;105.0;339251
9491;FR0000121329HOp180502;Thales;HOp;FR0000121329;18-05-02;104.9;105.25;413256
9492;FR0000121329HOp180503;Thales;HOp;FR0000121329;18-05-03;106.75;109.3;576492
9493;FR0000121329HOp180504;Thales;HOp;FR0000121329;18-05-04;109.15;108.65;396280
9494;FR0000121329HOp180507;Thales;HOp;FR0000121329;18-05-07;108.8;110.1;224702
9495;FR0000121329HOp180508;Thales;HOp;FR0000121329;18-05-08;110.0;110.1;203245
9496;FR0000121329HOp180509;Thales;HOp;FR0000121329;18-05-09;110.1;111.0;222871
9497;FR0000121329HOp180510;Thales;HOp;FR0000121329;18-05-10;111.3;110.95;145809
9498;FR0000121329HOp180511;Thales;HOp;FR0000121329;18-05-11;111.05;110.65;170936
9499;FR0000121329HOp180514;Thales;HOp;FR0000121329;18-05-14;110.5;110.85;166490
9500;FR0000121329HOp180515;Thales;HOp;FR0000121329;18-05-15;110.6;110.65;207881
9501;FR0000121329HOp180516;Thales;HOp;FR0000121329;18-05-16;110.05;111.05;192300
9502;FR0000121329HOp180517;Thales;HOp;FR0000121329;18-05-17;111.2;110.6;249873
9503;FR0000121329HOp180518;Thales;HOp;FR0000121329;18-05-18;110.2;110.0;259858
9504;FR0000121329HOp180521;Thales;HOp;FR0000121329;18-05-21;110.0;110.15;203447
9505;FR0000121329HOp180522;Thales;HOp;FR0000121329;18-05-22;110.0;109.25;232187
9506;FR0000121329HOp180523;Thales;HOp;FR0000121329;18-05-23;109.0;109.0;266373
9507;FR0000121329HOp180524;Thales;HOp;FR0000121329;18-05-24;109.0;107.65;425229
9508;FR0000121329HOp180525;Thales;HOp;FR0000121329;18-05-25;108.3;109.35;409617
9509;FR0000121329HOp180528;Thales;HOp;FR0000121329;18-05-28;109.7;108.95;138943
9510;FR0000121329HOp180529;Thales;HOp;FR0000121329;18-05-29;108.3;108.3;369416
9511;FR0000121329HOp180530;Thales;HOp;FR0000121329;18-05-30;107.9;107.5;283033
9512;FR0000121329HOp180531;Thales;HOp;FR0000121329;18-05-31;107.75;108.9;465794
9513;FR0000121329HOp180601;Thales;HOp;FR0000121329;18-06-01;109.1;108.3;263913
9514;FR0000121329HOp180604;Thales;HOp;FR0000121329;18-06-04;108.45;107.95;213847
9515;FR0000121329HOp180605;Thales;HOp;FR0000121329;18-06-05;108.0;108.7;304994
9516;FR0000121329HOp180606;Thales;HOp;FR0000121329;18-06-06;108.3;108.4;376248
9517;FR0000121329HOp180607;Thales;HOp;FR0000121329;18-06-07;108.75;108.05;237482
9518;FR0000121329HOp180608;Thales;HOp;FR0000121329;18-06-08;108.15;110.35;405876
9519;FR0000121329HOp180611;Thales;HOp;FR0000121329;18-06-11;110.7;109.6;244900
9520;FR0000121329HOp180612;Thales;HOp;FR0000121329;18-06-12;110.1;109.6;213745
9521;FR0000121329HOp180613;Thales;HOp;FR0000121329;18-06-13;110.0;109.45;197070
9522;FR0000121329HOp180614;Thales;HOp;FR0000121329;18-06-14;109.25;110.7;373108
9523;FR0000121329HOp180615;Thales;HOp;FR0000121329;18-06-15;111.25;110.8;1018254
9524;FR0000121329HOp180618;Thales;HOp;FR0000121329;18-06-18;110.75;110.95;295514
9525;FR0000121329HOp180619;Thales;HOp;FR0000121329;18-06-19;110.2;109.0;338411
9526;FR0000121329HOp180620;Thales;HOp;FR0000121329;18-06-20;109.25;108.75;245100
9527;FR0000121329HOp180621;Thales;HOp;FR0000121329;18-06-21;108.9;108.5;302260
9528;FR0000121329HOp180622;Thales;HOp;FR0000121329;18-06-22;108.5;108.4;257901
9529;FR0000121329HOp180625;Thales;HOp;FR0000121329;18-06-25;107.8;106.55;196413
9530;FR0000121329HOp180626;Thales;HOp;FR0000121329;18-06-26;106.5;107.5;206358
9531;FR0000121329HOp180627;Thales;HOp;FR0000121329;18-06-27;107.7;108.25;256655
9532;FR0000121329HOp180628;Thales;HOp;FR0000121329;18-06-28;107.7;108.35;215858
9533;FR0000121329HOp180629;Thales;HOp;FR0000121329;18-06-29;108.4;110.35;302179
9534;FR0000121329HOp180702;Thales;HOp;FR0000121329;18-07-02;109.7;108.95;168373
9535;FR0000121329HOp180703;Thales;HOp;FR0000121329;18-07-03;109.15;109.35;201922
9536;FR0000121329HOp180704;Thales;HOp;FR0000121329;18-07-04;109.3;109.15;257512
9537;FR0000121329HOp180705;Thales;HOp;FR0000121329;18-07-05;109.15;109.55;330040
9538;FR0000121329HOp180706;Thales;HOp;FR0000121329;18-07-06;109.7;109.45;269501
9539;FR0000121329HOp180709;Thales;HOp;FR0000121329;18-07-09;109.95;110.5;243767
9540;FR0000121329HOp180710;Thales;HOp;FR0000121329;18-07-10;110.4;111.8;263664
9541;FR0000121329HOp180711;Thales;HOp;FR0000121329;18-07-11;111.3;113.55;408759
9542;FR0000121329HOp180712;Thales;HOp;FR0000121329;18-07-12;113.55;116.0;482921
9543;FR0000121329HOp180713;Thales;HOp;FR0000121329;18-07-13;116.25;114.6;243168
9544;FR0000121329HOp180716;Thales;HOp;FR0000121329;18-07-16;114.3;114.4;203917
9545;FR0000121329HOp180717;Thales;HOp;FR0000121329;18-07-17;114.5;114.35;192341
9546;FR0000121329HOp180718;Thales;HOp;FR0000121329;18-07-18;114.5;114.3;257843
9547;FR0000121329HOp180719;Thales;HOp;FR0000121329;18-07-19;114.1;113.15;353812
9548;FR0000121329HOp180720;Thales;HOp;FR0000121329;18-07-20;113.95;113.45;354009
9549;FR0000121329HOp180723;Thales;HOp;FR0000121329;18-07-23;115.0;113.85;227063
9550;FR0000121329HOp180724;Thales;HOp;FR0000121329;18-07-24;113.8;112.4;311181
9551;FR0000121329HOp180725;Thales;HOp;FR0000121329;18-07-25;113.05;112.8;161048
9552;FR0000121329HOp180726;Thales;HOp;FR0000121329;18-07-26;113.45;113.4;256020
9553;FR0000121329HOp180727;Thales;HOp;FR0000121329;18-07-27;113.6;112.35;231156
9554;FR0000121329HOp180730;Thales;HOp;FR0000121329;18-07-30;112.45;112.15;162420
9555;FR0000121329HOp180731;Thales;HOp;FR0000121329;18-07-31;112.5;112.45;207671
9556;FR0000121329HOp180801;Thales;HOp;FR0000121329;18-08-01;112.4;112.55;180512
9557;FR0000121329HOp180802;Thales;HOp;FR0000121329;18-08-02;112.25;114.2;314930
9558;FR0000121329HOp180803;Thales;HOp;FR0000121329;18-08-03;114.4;114.8;348030
9559;FR0000121329HOp180806;Thales;HOp;FR0000121329;18-08-06;114.9;114.0;180580
9560;FR0000121329HOp180807;Thales;HOp;FR0000121329;18-08-07;113.95;114.0;153944
9561;FR0000121329HOp180808;Thales;HOp;FR0000121329;18-08-08;114.3;114.8;230952
9562;FR0000121329HOp180809;Thales;HOp;FR0000121329;18-08-09;114.85;115.0;129234
9563;FR0000121329HOp180810;Thales;HOp;FR0000121329;18-08-10;114.8;115.2;204941
9564;FR0000121329HOp180813;Thales;HOp;FR0000121329;18-08-13;115.05;115.1;135683
9565;FR0000121329HOp180814;Thales;HOp;FR0000121329;18-08-14;115.35;115.2;143147
9566;FR0000121329HOp180815;Thales;HOp;FR0000121329;18-08-15;115.3;114.85;206946
9567;FR0000121329HOp180816;Thales;HOp;FR0000121329;18-08-16;115.05;115.25;164137
9568;FR0000121329HOp180817;Thales;HOp;FR0000121329;18-08-17;115.35;115.15;124011
9569;FR0000121329HOp180820;Thales;HOp;FR0000121329;18-08-20;115.4;116.35;179308
9570;FR0000121329HOp180821;Thales;HOp;FR0000121329;18-08-21;116.5;116.3;191053
9571;FR0000121329HOp180822;Thales;HOp;FR0000121329;18-08-22;116.45;117.75;225160
9572;FR0000121329HOp180823;Thales;HOp;FR0000121329;18-08-23;117.7;118.15;203690
9573;FR0000121329HOp180824;Thales;HOp;FR0000121329;18-08-24;118.55;117.8;138904
9574;FR0000121329HOp180827;Thales;HOp;FR0000121329;18-08-27;118.35;117.55;141837
9575;FR0000121329HOp180828;Thales;HOp;FR0000121329;18-08-28;117.8;117.65;139560
9576;FR0000121329HOp180829;Thales;HOp;FR0000121329;18-08-29;118.55;121.6;296284
9577;FR0000121329HOp180830;Thales;HOp;FR0000121329;18-08-30;121.95;122.25;232746
9578;FR0000121329HOp180831;Thales;HOp;FR0000121329;18-08-31;122.25;121.35;310631
9579;FR0000121329HOp180903;Thales;HOp;FR0000121329;18-09-03;121.4;121.85;159903
9580;FR0000121329HOp180904;Thales;HOp;FR0000121329;18-09-04;122.2;118.4;330978
9581;FR0000121329HOp180905;Thales;HOp;FR0000121329;18-09-05;118.5;117.3;373892
9582;FR0000121329HOp180906;Thales;HOp;FR0000121329;18-09-06;117.6;117.8;333200
9583;FR0000121329HOp180907;Thales;HOp;FR0000121329;18-09-07;118.0;118.85;216877
9584;FR0000121329HOp180910;Thales;HOp;FR0000121329;18-09-10;118.95;119.25;162426
9585;FR0000121329HOp180911;Thales;HOp;FR0000121329;18-09-11;120.0;120.3;191592
9586;FR0000121329HOp180912;Thales;HOp;FR0000121329;18-09-12;120.6;120.3;205180
9587;FR0000121329HOp180913;Thales;HOp;FR0000121329;18-09-13;120.15;121.55;282841
9588;FR0000121329HOp180914;Thales;HOp;FR0000121329;18-09-14;122.0;122.0;202323
9589;FR0000121329HOp180917;Thales;HOp;FR0000121329;18-09-17;122.1;122.55;223534
9590;FR0000121329HOp180918;Thales;HOp;FR0000121329;18-09-18;122.9;122.55;287705
9591;FR0000121329HOp180919;Thales;HOp;FR0000121329;18-09-19;122.6;122.55;193535
9592;FR0000121329HOp180920;Thales;HOp;FR0000121329;18-09-20;122.4;122.0;230063
9593;FR0000121329HOp180921;Thales;HOp;FR0000121329;18-09-21;121.8;121.7;630074
9594;FR0000121329HOp180924;Thales;HOp;FR0000121329;18-09-24;121.25;119.6;269507
9595;FR0000121329HOp180925;Thales;HOp;FR0000121329;18-09-25;119.8;119.55;239045
9596;FR0000121329HOp180926;Thales;HOp;FR0000121329;18-09-26;120.6;121.75;233247
9597;FR0000121329HOp180927;Thales;HOp;FR0000121329;18-09-27;121.7;122.6;167631
9598;FR0000121329HOp180928;Thales;HOp;FR0000121329;18-09-28;122.65;122.35;328763
9599;FR0000121329HOp181001;Thales;HOp;FR0000121329;18-10-01;122.5;122.4;261107
9600;FR0000121329HOp181002;Thales;HOp;FR0000121329;18-10-02;122.0;120.5;304023
9601;FR0000121329HOp181003;Thales;HOp;FR0000121329;18-10-03;121.35;120.8;244392
9602;FR0000121329HOp181004;Thales;HOp;FR0000121329;18-10-04;120.8;118.05;363786
9603;FR0000121329HOp181005;Thales;HOp;FR0000121329;18-10-05;118.2;117.55;249352
9604;FR0000121329HOp181008;Thales;HOp;FR0000121329;18-10-08;117.25;117.7;280181
9605;FR0000121329HOp181009;Thales;HOp;FR0000121329;18-10-09;118.05;116.85;462118
9606;FR0000121329HOp181010;Thales;HOp;FR0000121329;18-10-10;117.15;111.85;524021
9607;FR0000121329HOp181011;Thales;HOp;FR0000121329;18-10-11;110.5;110.15;578081
9608;FR0000121329HOp181012;Thales;HOp;FR0000121329;18-10-12;111.05;109.8;310288
9609;FR0000121329HOp181015;Thales;HOp;FR0000121329;18-10-15;110.25;108.0;309184
9610;FR0000121329HOp181016;Thales;HOp;FR0000121329;18-10-16;108.05;112.35;412398
9611;FR0000121329HOp181017;Thales;HOp;FR0000121329;18-10-17;113.35;114.7;703279
9612;FR0000121329HOp181018;Thales;HOp;FR0000121329;18-10-18;115.15;116.45;527256
9613;FR0000121329HOp181019;Thales;HOp;FR0000121329;18-10-19;116.15;116.25;427417
9614;FR0000121329HOp181022;Thales;HOp;FR0000121329;18-10-22;116.1;115.35;305510
9615;FR0000121329HOp181023;Thales;HOp;FR0000121329;18-10-23;114.0;112.95;326645
9616;FR0000121329HOp181024;Thales;HOp;FR0000121329;18-10-24;113.5;115.7;399132
9617;FR0000121329HOp181025;Thales;HOp;FR0000121329;18-10-25;115.0;118.4;387759
9618;FR0000121329HOp181026;Thales;HOp;FR0000121329;18-10-26;117.5;114.9;464933
9619;FR0000121329HOp181029;Thales;HOp;FR0000121329;18-10-29;110.5;111.05;449135
9620;FR0000121329HOp181030;Thales;HOp;FR0000121329;18-10-30;110.95;109.5;418013
9621;FR0000121329HOp181031;Thales;HOp;FR0000121329;18-10-31;110.65;113.0;501549
9622;FR0000121329HOp181101;Thales;HOp;FR0000121329;18-11-01;112.6;113.0;278685
9623;FR0000121329HOp181102;Thales;HOp;FR0000121329;18-11-02;114.25;114.3;286126
9624;FR0000121329HOp181105;Thales;HOp;FR0000121329;18-11-05;114.4;112.8;186265
9625;FR0000121329HOp181106;Thales;HOp;FR0000121329;18-11-06;113.5;114.7;323848
9626;FR0000121329HOp181107;Thales;HOp;FR0000121329;18-11-07;115.4;114.35;301086
9627;FR0000121329HOp181108;Thales;HOp;FR0000121329;18-11-08;114.65;114.2;293082
9628;FR0000121329HOp181109;Thales;HOp;FR0000121329;18-11-09;114.05;113.6;252590
9629;FR0000121329HOp181112;Thales;HOp;FR0000121329;18-11-12;114.0;113.6;221464
9630;FR0000121329HOp181113;Thales;HOp;FR0000121329;18-11-13;113.8;114.75;193666
9631;FR0000121329HOp181114;Thales;HOp;FR0000121329;18-11-14;114.05;112.65;296131
9632;FR0000121329HOp181115;Thales;HOp;FR0000121329;18-11-15;113.75;111.55;322721
9633;FR0000121329HOp181116;Thales;HOp;FR0000121329;18-11-16;112.05;111.65;247882
9634;FR0000121329HOp181119;Thales;HOp;FR0000121329;18-11-19;112.0;110.05;222085
9635;FR0000121329HOp181120;Thales;HOp;FR0000121329;18-11-20;109.5;108.65;269935
9636;FR0000121329HOp181121;Thales;HOp;FR0000121329;18-11-21;108.95;110.25;296685
9637;FR0000121329HOp181122;Thales;HOp;FR0000121329;18-11-22;109.95;109.05;154939
9638;FR0000121329HOp181123;Thales;HOp;FR0000121329;18-11-23;108.45;108.2;289165
9639;FR0000121329HOp181126;Thales;HOp;FR0000121329;18-11-26;108.95;109.55;231455
9640;FR0000121329HOp181127;Thales;HOp;FR0000121329;18-11-27;109.35;108.3;234473
9641;FR0000121329HOp181128;Thales;HOp;FR0000121329;18-11-28;108.35;107.55;209150
9642;FR0000121329HOp181129;Thales;HOp;FR0000121329;18-11-29;108.6;107.25;279091
9643;FR0000121329HOp181130;Thales;HOp;FR0000121329;18-11-30;107.65;108.3;576422
9644;FR0000121329HOp181203;Thales;HOp;FR0000121329;18-12-03;108.9;109.7;319582
9645;FR0000121329HOp181204;Thales;HOp;FR0000121329;18-12-04;109.4;106.7;373798
9646;FR0000121329HOp181205;Thales;HOp;FR0000121329;18-12-05;106.0;106.0;251824
9647;FR0000121329HOp181206;Thales;HOp;FR0000121329;18-12-06;105.45;103.85;327708
9648;FR0000121329HOp181207;Thales;HOp;FR0000121329;18-12-07;104.75;104.1;218182
9649;FR0000121329HOp181210;Thales;HOp;FR0000121329;18-12-10;103.7;102.1;292798
9650;FR0000121329HOp181211;Thales;HOp;FR0000121329;18-12-11;102.9;104.65;283660
9651;FR0000121329HOp181212;Thales;HOp;FR0000121329;18-12-12;104.85;107.9;366294
9652;FR0000121329HOp181213;Thales;HOp;FR0000121329;18-12-13;108.6;105.65;235774
9653;FR0000121329HOp181214;Thales;HOp;FR0000121329;18-12-14;105.0;103.95;245325
9654;FR0000121329HOp181217;Thales;HOp;FR0000121329;18-12-17;104.3;102.8;252272
9655;FR0000121329HOp181218;Thales;HOp;FR0000121329;18-12-18;102.95;103.5;358426
9656;FR0000121329HOp181219;Thales;HOp;FR0000121329;18-12-19;103.0;102.8;294444
9657;FR0000121329HOp181220;Thales;HOp;FR0000121329;18-12-20;102.0;102.1;356850
9658;FR0000121329HOp181221;Thales;HOp;FR0000121329;18-12-21;102.0;101.0;365935
9659;FR0000121329HOp181224;Thales;HOp;FR0000121329;18-12-24;99.22;99.14;81504
9660;FR0000121329HOp181227;Thales;HOp;FR0000121329;18-12-27;100.0;99.22;200238
9661;FR0000121329HOp181228;Thales;HOp;FR0000121329;18-12-28;100.05;100.8;196603
9662;FR0000121329HOp181231;Thales;HOp;FR0000121329;18-12-31;101.0;102.0;68991
9663;FR0000121329HOp190102;Thales;HOp;FR0000121329;19-01-02;101.15;101.7;202935
9664;FR0000121329HOp190103;Thales;HOp;FR0000121329;19-01-03;101.0;99.22;209243
9665;FR0000121329HOp190104;Thales;HOp;FR0000121329;19-01-04;101.0;102.2;217004
9666;FR0000121329HOp190107;Thales;HOp;FR0000121329;19-01-07;102.65;100.0;251659
9667;FR0000121329HOp190108;Thales;HOp;FR0000121329;19-01-08;100.3;101.5;310199
9668;FR0000121329HOp190109;Thales;HOp;FR0000121329;19-01-09;101.95;103.4;287474
9669;FR0000121329HOp190110;Thales;HOp;FR0000121329;19-01-10;102.95;103.6;198907
9670;FR0000121329HOp190111;Thales;HOp;FR0000121329;19-01-11;104.4;102.55;292116
9671;FR0000121329HOp190114;Thales;HOp;FR0000121329;19-01-14;102.35;101.1;194220
9672;FR0000121329HOp190115;Thales;HOp;FR0000121329;19-01-15;101.75;100.75;291060
9673;FR0000121329HOp190116;Thales;HOp;FR0000121329;19-01-16;101.55;99.1;437559
9674;FR0000121329HOp190117;Thales;HOp;FR0000121329;19-01-17;98.52;98.62;295209
9675;FR0000121329HOp190118;Thales;HOp;FR0000121329;19-01-18;99.34;99.82;384900
9676;FR0000121329HOp190121;Thales;HOp;FR0000121329;19-01-21;99.62;100.95;132003
9677;FR0000121329HOp190122;Thales;HOp;FR0000121329;19-01-22;100.9;100.95;164998
9678;FR0000121329HOp190123;Thales;HOp;FR0000121329;19-01-23;98.36;98.12;408841
9679;FR0000121329HOp190124;Thales;HOp;FR0000121329;19-01-24;97.6;96.0;634281
9680;FR0000121329HOp190125;Thales;HOp;FR0000121329;19-01-25;96.14;96.08;372071
9681;FR0000121329HOp190128;Thales;HOp;FR0000121329;19-01-28;96.0;96.42;376004
9682;FR0000121329HOp190129;Thales;HOp;FR0000121329;19-01-29;96.26;95.9;365763
9683;FR0000121329HOp190130;Thales;HOp;FR0000121329;19-01-30;95.7;97.78;328614
9684;FR0000121329HOp190131;Thales;HOp;FR0000121329;19-01-31;98.02;96.66;378457
9685;FR0000121329HOp190201;Thales;HOp;FR0000121329;19-02-01;96.5;98.78;408595
9686;FR0000121329HOp190204;Thales;HOp;FR0000121329;19-02-04;98.86;99.42;248857
9687;FR0000121329HOp190205;Thales;HOp;FR0000121329;19-02-05;99.5;102.05;413028
9688;FR0000121329HOp190206;Thales;HOp;FR0000121329;19-02-06;102.0;102.2;315245
9689;FR0000121329HOp190207;Thales;HOp;FR0000121329;19-02-07;102.1;99.66;346206
9690;FR0000121329HOp190208;Thales;HOp;FR0000121329;19-02-08;101.0;100.15;353120
9691;FR0000121329HOp190211;Thales;HOp;FR0000121329;19-02-11;100.85;100.6;210580
9692;FR0000121329HOp190212;Thales;HOp;FR0000121329;19-02-12;101.4;100.25;285996
9693;FR0000121329HOp190213;Thales;HOp;FR0000121329;19-02-13;100.85;101.4;310862
9694;FR0000121329HOp190214;Thales;HOp;FR0000121329;19-02-14;102.7;104.2;508911
